sentence,currency,sentiment
*POWELL: WE DON'T SEE TARIFF IMPACT IN NUMBERS YET,1,-60
*POWELL: HEARING LOT OF TALK OF LABOR SHORTAGES,1,0
*POWELL: DON'T KNOW IF TARIFF-INFLATION BOOST ONE-TIME OR LONGER,1,0
*POWELL: WAGE INCREASES HAVE BEEN MODEST,1,0
"*POWELL: DOT PLOT BASED ON INDIVIDUAL FORECASTS, SERVES PURPOSE",1,0
"*POWELL: DOT PLOT USEFUL TO MARKETS, IT SERVES A PURPOSE",1,0
"*POWELL: SIGNIFICANT RISES IN SHORT, LONG-TERM RATES THIS YEAR",1,0
*POWELL: VERY HAPPY ABOUT TEAM FORMING AT FED BOARD,1,0
*POWELL: LOOKING FORWARD TO GETTING FED NOMINEES CONFIRMED,1,0
*POWELL: LOOKING FORWARD TO GETTING FED NOMINEES CONFIRMED,1,0
*POWELL: BANKS TAKE MUCH LESS RISK THAN BEFORE ON LEV. LOANS,1,-60
*POWELL: BANKS TAKE MUCH LESS RISK THAN BEFORE ON LEV. LOANS,1,-60
*POWELL: LEVERAGED LENDING IS SOMETHING WE'RE MONITORING,1,0
*POWELL: POLICY IS STILL ACCOMMODATIVE,1,0
*POWELL: RATES STILL BELOW OFFICIALS ESTIMATES OF NEUTRAL RATE,1,0
"Saudi Arabia, U.A.E Raise Key Rates Following Fed Move",1,60
"Saudi Arabia, U.A.E Raise Key Rates Following Fed Move",1,60
What's the Fed Signal Anyway?,1,0
When Will the Fed Commit a Neutral-Zone Infraction?,1,60
*POWELL: RESOLUTION PLANS HAVE MADE SUBSTANTIAL PROGRESS,1,0
*POWELL: HAVE DOUBTS IF WAS WISE TO REMOVE FED CRISIS POWERS,1,-60
*POWELL: STRONGLY OPPOSE TAKING AWAY MORE OF OUR TOOLS,1,0
*POWELL: CONSUMER INTEREST RATES STILL LOW BY HISTORICAL LEVELS,1,60
*POWELL: HOUSING MORE AFFORDABLE NOW THAN BEFORE CRISIS,1,-60
"Stocks Pare Gains, Dollar Swings After Fed Move: Markets Wrap",1,0
"Stocks Pare Gains, Dollar Swings After Fed Move: Markets Wrap",1,0
*POWELL: FED IS DEEPLY COMMITTED TO MISSION OF CRA,1,0
*POWELL: FED IS DEEPLY COMMITTED TO MISSION OF CRA,1,0
*POWELL: FED IS DEEPLY COMMITTED TO MISSION OF CRA,1,0
*POWELL: WE MAKE CHANGES EVERY NOW AND THEN TO LONG-RUN ESTS.,1,60
*POWELL: WE MAKE CHANGES EVERY NOW AND THEN TO LONG-RUN ESTS.,1,60
*POWELL: WE MAKE CHANGES EVERY NOW AND THEN TO LONG-RUN ESTS.,1,60
*POWELL: I DON'T EXPECT DRAMATIC RECOVERY IN L-R NEUTRAL RATE,1,60
Fed Hikes Rates as Powell Signals More Ahead With Economy Strong,1,60
*POWELL: SHARP FINANCIAL TIGHTENING CAN HAVE BIG ECONOMIC EFFECT,1,-60
*POWELL: INFLATION IS RIGHT ON TARGET,1,0
*POWELL: GROWTH ABROAD HAS SLOWED DOWN A LITTLE BIT,1,-60
*POWELL: DOLLAR HAS ONLY PARTLY RECOVERED DECLINE OF 2017,1,60
*POWELL: DOLLAR HAS ONLY PARTLY RECOVERED DECLINE OF 2017,1,60
*POWELL: WE CAN ADDRESS FED FUNDS TRADED RATE WITH OUR TOOLS,1,0
*POWELL: WE CAN ADDRESS FED FUNDS TRADED RATE WITH OUR TOOLS,1,0
"*POWELL: INDICATORS SHOW WAGES, BENEFITS GROWING AROUND 3%",1,0
*POWELL: WAGE INDICATORS ALL TELLING SAME STORY RIGHT NOW,1,0
*POWELL: HEADLINE INFLATION GETTING TEMPORARY BOOST FROM OIL,1,60
Powell on IOER,1,0
*POWELL: FISCAL POLICY HAS SIGNIFICANT LONG-RUN ECONOMIC EFFECTS,1,0
*POWELL: IT'S NO SECRET WE'RE ON UNSUSTAINABLE FISCAL PATH,1,0
*POWELL: U.S. WILL HAVE TO FACE FISCAL ISSUES IN THE END,1,0
*POWELL: U.S. WILL HAVE TO FACE FISCAL ISSUES IN THE END,1,0
*POWELL: EMERGING-MARKET PERFORMANCE REALLY MATTERS TO FED,1,0
*POWELL: EMERGING-MARKET PERFORMANCE REALLY MATTERS TO FED,1,0
"*POWELL: WE UNDERSTAND FED EFFECTS ON WORLD, SEEK TRANSPARENCY",1,0
"*POWELL: WE UNDERSTAND FED EFFECTS ON WORLD, SEEK TRANSPARENCY",1,0
*POWELL: SOME EMERGING MARKETS ARE GOING THROUGH SEVERE PROBLEMS,1,0
"*POWELL: BY SOME VALUATION MEASURES, STOCKS HIGH HISTORICALLY",1,60
*POWELL: NONBANK MORTGAGES NEED TO MEET BASIC STANDARDS FOR GSES,1,0
*POWELL: NONBANK MORTGAGES NEED TO MEET BASIC STANDARDS FOR GSES,1,0
*POWELL: MUCH OF MORTGAGE ORIGINATION NOW OUTSIDE OF BANKS,1,-60
*FED'S POWELL CONCLUDES PRESS CONFERENCE IN WASHINGTON,1,60
*FED'S POWELL CONCLUDES PRESS CONFERENCE IN WASHINGTON,1,60
*FED'S POWELL CONCLUDES PRESS CONFERENCE IN WASHINGTON,1,60
"For Powell's Fed, Boring Is Good",1,0
"*U.S. STOCKS ERASE GAINS, DOW AVERAGE TURNS NEGATIVE",1,0
"*U.S. STOCKS ERASE GAINS, DOW AVERAGE TURNS NEGATIVE",1,0
"Stocks Reverse Gains, Dollar Swings After Fed Move: Markets Wrap",1,60
"Stocks Reverse Gains, Dollar Swings After Fed Move: Markets Wrap",1,60
Yen Realized Lowest Since 2014 as Implieds Stuck: FX Options,3,-60
Yen Realized Lowest Since 2014 as Implieds Stuck: FX Options,3,-60
Risk-Off Tone Takes Hold After Fed's Powell Speaks: Markets Live,1,0
Risk-Off Tone Takes Hold After Fed's Powell Speaks: Markets Live,1,0
Risk-Off Tone Takes Hold After Fed's Powell Speaks: Markets Live,1,0
Indonesia Seeks to Reduce Tax Rate for Spin-Offs: Ministry,12,60
Indonesia Seeks to Reduce Tax Rate for Spin-Offs: Ministry,12,60
U.S. Capital-Equipment Orders Fall for Second Consecutive Month,1,0
"European Stocks Rise to Three-Month High; BNP Paribas, HSBC Gain",2,60
"European Stocks Rise to Three-Month High; BNP Paribas, HSBC Gain",2,60
"European Stocks Rise to Three-Month High; BNP Paribas, HSBC Gain",2,60
"European Stocks Rise to Three-Month High; BNP Paribas, HSBC Gain",2,60
"European Stocks Rise; BHP Billiton, Rio, Linde, KPN Advance",2,60
"European Stocks Rise; BHP Billiton, Rio, Linde, KPN Advance",2,60
"European Stocks Rise; BHP Billiton, Rio, Linde, KPN Advance",2,60
"European Stocks Rise; BHP Billiton, Rio, Linde, KPN Advance",2,60
U.K. Travel Shares Decline on Oil; Stanley Leisure Advances,4,0
U.K. Travel Shares Decline on Oil; Stanley Leisure Advances,4,0
European Stocks Fall on Sovereign Debt Concern; Santander Drops,2,-60
"German, Italy Economies Shrank at Record Pace (Update1)",2,0
"European Stocks Rebound; Imperial Chemicals, Linde Advance",2,60
"European Stocks Rebound; Imperial Chemicals, Linde Advance",2,60
German Stocks Rebound; Shares of Linde and Bayer Advance,2,60
German Stocks Rebound; Shares of Linde and Bayer Advance,2,60
German Union Rejects Employers' Pay Offer in Largest State,2,0
German Union Rejects Employers' Pay Offer in Largest State,2,0
"German Machinery Orders Rose in February, VDMA Says (Correct)",2,60
"German Machinery Orders Rose in February, VDMA Says (Correct)",2,60
*RBI: RBI TO INJECT DURABLE LIQUIDITY THROUGH OMO PURCHASE,13,0
*RBI TO INJECT DURABLE LIQUIDITY THROUGH OMO PURCHASE AUCTIONS,13,0
*RBI TO INJECT 400B RUPEES UNDER NOV. OPEN MARKET OPERATIONS,13,0
Fed Governors Hope for Lasting Growth Boost From Trump Tax Cuts,1,60
Fed Governors Hope for Lasting Growth Boost From Trump Tax Cuts,1,60
"Bets on Next BOE Hike Move to 2020 on Brexit Woes, Market Swings",4,0
"Bets on Next BOE Hike Move to 2020 on Brexit Woes, Market Swings",4,0
*GLOBAL FUNDS SELL NET 13.6B RUPEES OF INDIA STOCKS TODAY: NSE,13,0
*DOMESTIC FUNDS BUY NET 18.8B RUPEES OF INDIA STOCKS: NSE,13,0
*FED'S KAPLAN SAYS MARKET VOLATILITY IS TYPICAL,1,0
*FED'S KAPLAN SAYS MARKET VOLATILITY IS TYPICAL,1,0
*FED'S KAPLAN SPEAKS IN INTERVIEW ON BLOOMBERG TELEVISION,1,0
Global Funds Sell Net 13.6B Rupees of India Stocks Today: NSE,13,0
"*CLEVELAND FED'S MESTER, AN FOMC VOTER THIS YEAR, SPEAKS ON CNBC",1,0
"*CLEVELAND FED'S MESTER, AN FOMC VOTER THIS YEAR, SPEAKS ON CNBC",1,0
"*CLEVELAND FED'S MESTER, AN FOMC VOTER THIS YEAR, SPEAKS ON CNBC",1,0
"*CLEVELAND FED'S MESTER, AN FOMC VOTER THIS YEAR, SPEAKS ON CNBC",1,0
"*CLEVELAND FED'S MESTER, AN FOMC VOTER THIS YEAR, SPEAKS ON CNBC",1,0
*MESTER: LONG-RUN GROWTH RATE FOR U.S. ECONOMY IS ABOUT 2%,1,0
*KAPLAN: FED JOB TO FOCUS ON MISSION DESPITE POLITICAL CRITICISM,1,0
*KAPLAN: FED JOB TO FOCUS ON MISSION DESPITE POLITICAL CRITICISM,1,0
*KAPLAN: FED JOB TO FOCUS ON MISSION DESPITE POLITICAL CRITICISM,1,0
*KAPLAN: VERY SENSITIVE TO NOT BEING RIGID ON FED'S POLICY PACE,1,0
*KAPLAN: VERY SENSITIVE TO NOT BEING RIGID ON FED'S POLICY PACE,1,0
Euro Traders Seek Protection From Slide Before ECB December Meet,2,0
*MESTER SAYS FED NEEDS TO BE GRADUALLY REMOVING ACCOMMODATION,1,0
*FED'S KAPLAN SAYS WATCHING WEAK HOME SALES CLOSELY,1,0
*FED'S KAPLAN SAYS WATCHING WEAK HOME SALES CLOSELY,1,0
"*KAPLAN: FED OUGHT GRADUALLY, PATIENTLY MOVE TO A NEUTRAL STANCE",1,60
"*KAPLAN: FED OUGHT GRADUALLY, PATIENTLY MOVE TO A NEUTRAL STANCE",1,60
*FED'S KAPLAN ENDS INTERVIEW ON BLOOMBERG TELEVISION,1,0
*FED'S KAPLAN ENDS INTERVIEW ON BLOOMBERG TELEVISION,1,0
*INDIA TO SELL INR70B OF 91-DAY T-BILLS ON OCT. 31,13,-60
*INDIA TO SELL INR40B OF 182-DAY T-BILLS ON OCT. 31,13,-60
*INDIA TO SELL INR40B OF 364-DAY T-BILLS ON OCT. 31,13,-60
*U.S. ECONOMY EXPANDED AT 3.5% PACE IN 3Q; EST. 3.3%,1,0
*U.S. ECONOMY EXPANDED AT 3.5% PACE IN 3Q; EST. 3.3%,1,0
*U.S. 3Q GDP PRICE INDEX UP 1.7% AFTER RISING 3% IN 2Q,1,60
*U.S. 3Q FINAL SALES TO PRIVATE DOMESTIC PURCHASERS RISE 3.1%,1,0
*U.S. 3Q CONSUMER SPENDING RISES 4%; EST. 3.3%,1,60
"*U.S. 3Q PCE PRICE INDEX RISES 1.6%, CORE CLIMBS 1.6%",1,0
"*U.S. 3Q PCE PRICE INDEX RISES 1.6%, CORE CLIMBS 1.6%",1,0
"*U.S. NET EXPORTS SUBTRACT 1.78 PPT FROM GROWTH, MOST SINCE 1985",1,0
*U.S. 3Q GDP GROWS 3% Y/Y AFTER 2.9% IN 2Q,1,0
*U.S. NON-RESIDENTIAL BUSINESS INVESTMENT ROSE 0.8% IN 3Q,1,60
*U.S. REAL DISPOSABLE INCOMES GREW AT 2.5% PACE IN 3Q,1,0
*U.S. SAVING RATE IN 3Q FALLS TO 6.4% FROM 6.8% IN 2Q,1,-60
"U.S. GDP Grows Above-Forecast 3.5% on Consumption, Inventories",1,60
*GLOBAL FUNDS BUY NET INR12.5B INDIA EQUITY DERIVATIVES TODAY,13,60
*GLOBAL FUNDS BUY NET INR12.5B INDIA EQUITY DERIVATIVES TODAY,13,60
"*DOLLAR HOLDS GAIN AFTER U.S. GDP BEATS EST., CORE PCE MISSES",1,60
"*DOLLAR HOLDS GAIN AFTER U.S. GDP BEATS EST., CORE PCE MISSES",1,60
Fed Governors Hope for Lasting Boost From Tax Cuts (Correct),1,0
U.S. Third-Quarter GDP Grows Better-Than-Expected 3.5%: Chart,1,60
Fed Governors Hope for Lasting Growth Boost From Tax Cuts (1),1,60
Cash-Rich Banks Seeking Growth See Dearth of S. Africa Projects,20,0
*RBI: SEVERAL REASONS WHY CENTRAL BANK SHOULD BE INDEPENDENT,13,0
*RBI IS LIMITED IN FULL SCOPE OF ACTIONS AGAINST STATE-RUN BANKS,13,0
*RBI ISSUES TEXT OF SPEECH BY DEPUTY GOVERNOR ACHARYA IN MUMBAI,13,0
*RBI ISSUES TEXT OF SPEECH BY DEPUTY GOVERNOR ACHARYA IN MUMBAI,13,0
*RBI'S ACHARYA: MPC HAS BUILT CREDIBILITY OF INFLATION TARGETING,13,0
"U.S. GDP Grows Above-Forecast 3.5% on Consumers, Inventories (1)",1,0
*RBI:JURY OUT ON ECONOMIC IMPACT OF FLEXIBLE INFLATION TARGETING,13,-60
*ACHARYA: TRANSFER OF RBI SURPLUS TO GOVT A `THORNY' ISSUE,13,0
India Central Bank Wants More Power to Regulate State Lenders,13,0
"U.K. Energy Stocks Including BP, Shell Rise; Vodafone Declines",4,0
"U.K. Energy Stocks Including BP, Shell Rise; Vodafone Declines",4,0
"U.K. Energy Stocks Including BP, Shell Rise; Vodafone Declines",4,0
"U.K. Energy Stocks Including BP, Shell Rise; Vodafone Declines",4,0
U.K. Mining Stocks Drag Down FTSE; BAA Jumps on Bid Approach,4,0
U.K. Mining Stocks Drag Down FTSE; BAA Jumps on Bid Approach,4,0
State Street Joins Morgan Stanley in Calling End of Dollar Rally,1,0
State Street Joins Morgan Stanley in Calling End of Dollar Rally,1,0
Bank of Canada Publishes Schedule of 2019 Rate Decision Dates,6,0
*SOUTH AFRICA'S ANC RESOLVES TO CHANGE CONSTITUTION ON LAND,20,0
*SOUTH AFRICA'S ANC RESOLVES TO CHANGE CONSTITUTION ON LAND,20,0
*DOLLAR MAINTAINS GAIN AFTER FED HOLDS RATES UNCHANGED,1,60
U.S. Federal Open Market Committee Statements Comparison,1,0
U.S. Federal Open Market Committee Statements Comparison,1,0
Trump Lifts Debt Sales to Near-Recession Levels as Economy Booms,1,0
Stocks Fall as Treasury Yields Pare Rise After Fed: Markets Wrap,1,0
Stocks Fall as Treasury Yields Pare Rise After Fed: Markets Wrap,1,0
Fed Statement Is a Snoozer for the Market,1,60
Fed Statement Is a Snoozer for the Market,1,60
"S&P 500 at Low of Session as Fed, Tariffs Hit Tape",1,-60
Stocks Extend Drop as Fed and Higher Tariffs Weigh: Markets Live,1,-60
Stocks Extend Drop as Fed and Higher Tariffs Weigh: Markets Live,1,-60
Stocks Extend Drop as Fed and Higher Tariffs Weigh: Markets Live,1,-60
Stocks Fall as Treasury Yields Pare Rise After Fed: Markets Wrap,1,0
Stocks Fall as Treasury Yields Pare Rise After Fed: Markets Wrap,1,0
FOMC Adds One `Strong' Word in Statement,1,60
Rupee Forwards Fall After RBI Raises Official Rates: Asian NDFs,13,0
Rupee Forwards Fall After RBI Raises Official Rates: Asian NDFs,13,0
Rupee Forwards Fall as Risk Appetite Rebounds: Asian NDFs,13,-60
Indian Rupee Contracts Higher Ahead of RBI Decision: Asian NDFs,13,0
Rupee Contracts Rise as Carry Trades Drop: Asian NDFs,13,0
Rupiah Contracts Fall as BI Flags More Hikes Possible: Asia NDFs,12,0
Forwards Ease After FOMC Leaves Rate Unchanged: Asian NDFs,1,60
Rupiah Contracts Pare Losses After BI Rate Hike: Asian NDFs,12,0
Rupiah Contracts Pare Losses After BI Rate Hike: Asian NDFs,12,0
Rupee Contracts Weather Risk-Off Storm After GDP: Asian NDFs,13,0
Asian Forwards Advance Amid Risk Paring After ECB: Asian NDFs,2,0
Forwards Generally Lower as UST Yields Ease: Asian NDFs,1,0
"Forwards Mixed Ahead of Tariff Deadline, U.S. Data: Asian NDFs",1,0
Forwards Stem Losses Amid Broad Gains in Greenback: Asian NDFs,1,0
U.S. Stocks Remain Lower as Fed Signals More Hikes: Markets Wrap,1,-60
U.S. Stocks Remain Lower as Fed Signals More Hikes: Markets Wrap,1,-60
U.S. Stocks Remain Lower as Fed Signals More Hikes: Markets Wrap,1,-60
"U.S. Stocks, Treasuries Decline as Fed Stands Pat: Markets Wrap",1,0
"U.S. Stocks, Treasuries Decline as Fed Stands Pat: Markets Wrap",1,0
"U.S. Stocks, Treasuries Decline as Fed Stands Pat: Markets Wrap",1,0
"U.S. Stocks, Treasuries Decline as Fed Stands Pat: Markets Wrap",1,0
Yuan Weakens as Tariff Witching Hour Approaches,7,0
Yuan Weakens as Tariff Witching Hour Approaches,7,0
*CANADA LIGHT VEHICLE SALES FALL 3.6% IN JULY FROM YEAR EARLIER,6,0
"Stocks Mixed, Treasuries Decline as Fed Stands Pat: Markets Wrap",1,0
"Stocks Mixed, Treasuries Decline as Fed Stands Pat: Markets Wrap",1,0
"Stocks Mixed, Treasuries Decline as Fed Stands Pat: Markets Wrap",1,0
Fed Upgrades Assessment of U.S. at Latest Policy Meeting: Chart,1,60
Fed Upgrades Assessment of U.S. at Latest Policy Meeting: Chart,1,60
Fed Upgrades Assessment of U.S. at Latest Policy Meeting: Chart,1,60
Irony in the Fed's Nod to `Strong' U.S. Growth,1,0
Irony in the Fed's Nod to `Strong' U.S. Growth,1,0
"Kospi Stocks Gain Foreign Investors as Index Rises, Won Drops",9,60
"Last Time Growth Was `Strong,' Fed Was Done Hiking: Markets Live",1,60
"Stocks Mixed, Treasuries Decline as Fed Stands Pat: Markets Wrap",1,0
"Stocks Mixed, Treasuries Decline as Fed Stands Pat: Markets Wrap",1,0
"Stocks Mixed, Treasuries Decline as Fed Stands Pat: Markets Wrap",1,0
"With Funds Heading for Exit, Jokowi Turns to Tourism for Dollars",1,0
"With Funds Heading for Exit, Jokowi Turns to Tourism for Dollars",1,0
Draghi Says ECB Didn't Discuss Debt Reinvestments: TOPLive,2,0
Draghi Says ECB Didn't Discuss Debt Reinvestments: TOPLive,2,0
Indonesia Mulls Scrapping Domestic Sales Requirement for Coal,12,60
Bank Indonesia Says It Intervened in Forex Market (1),12,0
"Dollar Steady, Stocks Gain With U.S. GDP in Focus: Markets Wrap",1,60
"Dollar Steady, Stocks Gain With U.S. GDP in Focus: Markets Wrap",1,60
*GLOBAL FUNDS BUY NET 7.38B RUPEES OF INDIA STOCKS TODAY: NSE,13,0
*GLOBAL FUNDS BUY NET 7.38B RUPEES OF INDIA STOCKS TODAY: NSE,13,0
*DOMESTIC FUNDS BUY NET 4.06B RUPEES OF INDIA STOCKS: NSE,13,0
*DOMESTIC FUNDS BUY NET 4.06B RUPEES OF INDIA STOCKS: NSE,13,0
*DOMESTIC FUNDS BUY NET 4.06B RUPEES OF INDIA STOCKS: NSE,13,0
Global Funds Buy Net 7.38B Rupees of India Stocks Today: NSE,13,0
*S. AFRICA ANTITRUST REG SAYS COMMISSION PLANS FOREX APPLICATION,20,-60
*S. AFRICA ANTITRUST REG SAYS COMMISSION PLANS FOREX APPLICATION,20,-60
*S. AFRICA'S COMP. COMMISSION RAND RIGGING HEARINGS JULY 30,20,0
*S. AFRICA'S COMP. COMMISSION RAND RIGGING HEARINGS JULY 30,20,0
*SOUTH AFRICA'S COMP. TRIBUNAL COMMENTS IN EMAILED STATEMENT,20,60
*SOUTH AFRICA'S COMP. TRIBUNAL COMMENTS IN EMAILED STATEMENT,20,60
Peso Steady as BCRA Conquers FX Volatility: Inside Argentina,21,0
Peso Steady as BCRA Conquers FX Volatility: Inside Argentina,21,0
Peso Steady as BCRA Conquers FX Volatility: Inside Argentina,21,0
"BanRep Decision; Eyes U.S. GDP; EMFX, WTI Fall: Colombia Today",1,0
"BanRep Decision; Eyes U.S. GDP; EMFX, WTI Fall: Colombia Today",1,0
"BanRep Decision; Eyes U.S. GDP; EMFX, WTI Fall: Colombia Today",1,0
*U.S. ECONOMY EXPANDED AT 4.1% PACE IN 2Q; EST. 4.2%,1,0
*U.S. ECONOMY EXPANDED AT 4.1% PACE IN 2Q; EST. 4.2%,1,0
*U.S. FIRST-QUARTER GROWTH REVISED TO 2.2% FROM PREVIOUS 2%,1,0
*U.S. SECOND-QUARTER CONSUMER SPENDING EXPANDS AT 4% PACE,1,0
*REAL U.S. DISPOSABLE INCOMES GREW AT 2.6% PACE IN 2Q,1,0
*U.S. GDP PRICE INDEX UP 3% IN 2Q AFTER RISING 2% IN 1Q,1,60
"*U.S. 2Q PCE PRICE INDEX RISES 1.8%, CORE CLIMBS 2%",1,0
"*U.S. 2Q PCE PRICE INDEX RISES 1.8%, CORE CLIMBS 2%",1,0
*U.S. SECOND-QUARTER GDP INCREASES 2.8% Y/Y AFTER 2.6% IN 1Q,1,0
*U.S. SECOND-QUARTER GDP RISES Q/Q BY MOST SINCE 3Q 2014,1,60
*U.S. GOVERNMENT ISSUES COMPREHENSIVE UPDATE OF GDP DATA,1,0
*U.S. NON-RESIDENTIAL BUSINESS INVESTMENT ROSE 7.3% IN 2Q,1,60
"U.S. GDP Growth Hits 4.1%, Fastest Since 2014, in Win for Trump",1,0
"U.S. GDP Growth Hits 4.1%, Fastest Since 2014, in Win for Trump",1,0
*DOLLAR TURNS DOWN AFTER U.S. GDP MISSES ESTIMATES,1,-60
*DOLLAR TURNS DOWN AFTER U.S. GDP MISSES ESTIMATES,1,-60
*RBI: TO SELL INR40B OF 182-DAY TREASURY BILLS ON AUG. 1,13,-60
*RBI: TO SELL INR40B OF 182-DAY TREASURY BILLS ON AUG. 1,13,-60
*RBI TO SELL INR100B OF 91-DAY TREASURY BILLS AUG. 1,13,-60
*RBI TO SELL INR100B OF 91-DAY TREASURY BILLS AUG. 1,13,-60
*RBI: TO SELL INR40B OF 364-DAY TREASURY BILLS IN AUCTION AUG. 1,13,-60
*RBI: TO SELL INR40B OF 364-DAY TREASURY BILLS IN AUCTION AUG. 1,13,-60
*RBI: RBI TO CONDUCT 7-DAY VARIABLE RATE REVERSE REPO AUCTION,13,60
"Macron Says France, Germany Are Partners to Help Europe Advance",2,60
"Macron Says France, Germany Are Partners to Help Europe Advance",2,60
"Macron Says France, Germany Are Partners to Help Europe Advance",2,60
"Macron Says France, Germany Are Partners to Help Europe Advance",2,60
"U.S. Growth Hits 4.1%, Fastest Since 2014, in Win for Trump (1)",1,0
"U.S. Growth Hits 4.1%, Fastest Since 2014, in Win for Trump (1)",1,0
Dollar May Extend Losses as Focus Shifts to Global Growth: BMO,1,-60
"U.S. Growth Hits 4.1%, Fastest Since 2014, in Win for Trump (2)",1,0
"U.S. Growth Hits 4.1%, Fastest Since 2014, in Win for Trump (2)",1,0
Mnuchin Pushes to Calm Currency Jitters as Trump Lands in Davos,1,0
Mnuchin Pushes to Calm Currency Jitters as Trump Lands in Davos,1,0
Mnuchin Pushes to Calm Currency Jitters as Trump Lands in Davos,1,0
Draghi Sees Very Few Chances of Rate Increase This Year: TOPLive,2,0
German Coalition Talks Are Said to Begin on Friday,2,0
German Coalition Talks Are Said to Begin on Friday,2,0
Ramaphosa Says South Africa Has no Cash for Nuclear Plants (1),20,-60
Ramaphosa Says South Africa Has no Cash for Nuclear Plants (1),20,-60
Ramaphosa Says South Africa Has no Cash for Nuclear Plants (1),20,-60
Canada Retail Sales Rise 0.2% in Nov. on Higher Gasoline Prices,6,60
Monnari Jumps in Warsaw as Weak Dollar Boosts Smaller Retailers,1,0
Monnari Jumps in Warsaw as Weak Dollar Boosts Smaller Retailers,1,0
Monnari Jumps in Warsaw as Weak Dollar Boosts Smaller Retailers,1,0
Bank of America Says Nigeria to Hold Rates and Naira in 2018,1,60
Markets Pause for Trump,1,0
Markets Pause for Trump,1,0
U.S. ETFs Inflow $4.1B to Total Asset Class on Jan. 25,1,60
U.S. ETFs Inflow $316.2M to Financial Sector Jan. 25,1,0
U.S. ETFs Inflow $316.2M to Financial Sector Jan. 25,1,0
U.S. ETFs Inflow $884.4M to International Market on Jan. 25,1,0
U.S. ETFs Inflow $884.4M to International Market on Jan. 25,1,0
International Funds Lead Net Inflows Among U.S. ETFs,1,0
Dollar Reaction to Today's Data Will Be Fascinating,1,0
"Dollar Defensive as Traders Sell Into Rallies, Trump Speaks",1,0
"*U.S. CORN TOTAL CROP EXPORT SALES 1,531,000 TONS LAST WEEK",1,0
"*U.S. CORN OLD CROP EXPORT SALES 1,445,900 TONS LAST WEEK",1,0
"*U.S. SOYBEAN OLD CROP EXPORT SALES 616,300 TONS LAST WEEK",1,0
"*U.S. SOYBEAN TOTAL CROP EXPORT SALES 759,400 TONS LAST WEEK",1,0
"*U.S. WHEAT TOTAL CROP EXPORT SALES 453,700 TONS LAST WEEK",1,0
*U.S. DEC. DURABLE GOODS ORDERS RISE 2.9%,1,0
*U.S. ADVANCED DEC. GOODS TRADE DEFICIT AT $71.6B,1,0
*U.S. ADVANCE RETAIL INVENTORIES ROSE 0.2 % IN DEC.,1,60
*U.S. ADVANCE RETAIL INVENTORIES ROSE 0.2 % IN DEC.,1,60
*U.S. ADVANCE WHOLESALE INVENTORIES ROSE 0.2 % IN DEC.,1,60
*U.S. ADVANCE WHOLESALE INVENTORIES ROSE 0.2 % IN DEC.,1,60
*U.S. ECONOMY EXPANDED AT 2.6% PACE IN 4Q; EST. 3%,1,0
*U.S. ECONOMY EXPANDED AT 2.6% PACE IN 4Q; EST. 3%,1,0
*U.S. DEC. DURABLE GOODS ORDERS RISE 2.9%; EX-TRANS. UP 0.6%,1,60
"*U.S. 4Q PCE PRICE INDEX RISES 2.8%, CORE CLIMBS 1.9%",1,0
"*U.S. 4Q PCE PRICE INDEX RISES 2.8%, CORE CLIMBS 1.9%",1,0
*U.S. FINAL SALES TO PRIVATE DOMESTIC PURCHASERS ROSE 4.6% IN 4Q,1,60
*U.S. FOURTH-QUARTER CONSUMER SPENDING RISES AT 3.8% PACE,1,60
*U.S. FINAL SALES TO DOMESTIC PURCHASERS UP MOST SINCE 3Q 2014,1,60
*U.S. DEC. NON-DEFENSE CAPITAL GOODS ORDERS EX-AIR FALL 0.3%,1,-60
*U.S. GDP PRICE INDEX UP 2.4% IN 4Q AFTER RISING 2.1% IN 3Q,1,60
"*U.S. NOV. DURABLES ORDERS ROSE 1.7%, REVISED FROM 1.3% GAIN",1,60
*U.S. 4Q PERSONAL SPENDING RISES AT FASTEST PACE SINCE 2Q 2016,1,60
*U.S. GDP ROSE 2.5% IN FOURTH QUARTER VS SAME PERIOD IN 2016,1,60
*U.S. GDP ROSE 2.5% IN FOURTH QUARTER VS SAME PERIOD IN 2016,1,60
*U.S. NON-RESIDENTIAL BUSINESS INVESTMENT ROSE 6.8% IN 4Q,1,60
*U.S. DEC. DURABLES ORDERS EXCEED MEDIAN FORECAST OF 0.8% RISE,1,0
*U.S. RESIDENTIAL INVESTMENT RISES AT FASTEST PACE SINCE 1Q 2016,1,0
*U.S. DECEMBER DURABLE GOODS ORDERS EX-DEFENSE INCREASE 2.2%,1,0
"U.S. GDP Grows Below-Forecast 2.6% on Trade, Inventory Drags",1,0
Orders for U.S. Durable Goods Increase by Most in Six Months,1,0
Canada Inflation Holding Near Poloz Target Shows Tighter Economy,6,0
*DOLLAR DIPS AFTER U.S. GDP MISS; PERSONAL CONSUMPTION BEATS EST,1,0
U.S. Dec. Advanced Goods Trade Deficit at $71.6b,1,0
U.S. Dec. Advanced Goods Trade Deficit at $71.6b,1,0
U.S. December Merchandise-Trade Deficit Widest Since 2008,1,-60
U.S. Fourth-Quarter GDP Grew at Below-Forecast 2.6% Pace: Chart,1,0
S. African Antritrust Agency Extends List of Banks in Rand Probe,20,0
